competitorName,featureName,category,hasFeature,quality,implementationQuality,notes,website,description,industry,featureDescription,priority
OKX TR,Fan Token,Other,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Fan Token özelliği,low
OKX TR,Gamification,Social,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Gamification özelliği,low
OKX TR,Launchpool / Launchpad,Advanced,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Launchpool / Launchpad özelliği,low
OKX TR,Social Feed (Square),Social,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Social Feed (Square) özelliği,low
OKX TR,Pay (Payments),Services,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Pay (Payments) özelliği,medium
OKX TR,API Management,Services,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,API Management özelliği,low
OKX TR,Dual Investment,Trading,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,Dual Investment özelliği,low
OKX TR,On-chain Earn,Earn,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,On-chain Earn özelliği,low
OKX TR,VIP Loan,Earn,No,none,none,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,VIP Loan özelliği,low
OKX TR,TRY Nemalandırma,Other,Yes,basic,basic,Coverage Score: 23.3% - TR platform,https://okxtr.com,OKX TR - TR kripto platformu,Cryptocurrency Exchange,TRY Nemalandırma özelliği,low
BiLira,Web App,Platform,Yes,basic,basic,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Web App özelliği,high
BiLira,Mobile App,Platform,Yes,basic,basic,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Mobile App özelliği,high
BiLira,Desktop App,Platform,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Desktop App özelliği,low
BiLira,Corporate Registration,Other,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Corporate Registration özelliği,low
BiLira,Stocks & Commodity and Forex Trading,Trading,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Stocks & Commodity and Forex Trading özelliği,low
BiLira,Tokenized Stocks,Other,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Tokenized Stocks özelliği,low
BiLira,Global Customers,Other,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Global Customers özelliği,low
BiLira,Crypto as a Services,Other,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Crypto as a Services özelliği,low
BiLira,Own Stablecoin,Advanced,Yes,basic,basic,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Own Stablecoin özelliği,low
BiLira,Own Chain,Advanced,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Own Chain özelliği,low
BiLira,Own Card,Advanced,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Own Card özelliği,low
BiLira,Sign up with Bank,Authentication,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Sign up with Bank özelliği,low
BiLira,Sign in with Bank,Authentication,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Sign in with Bank özelliği,low
BiLira,Sign in with Passkey,Authentication,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Sign in with Passkey özelliği,low
BiLira,Sign in with Gmail,Authentication,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Sign in with Gmail özelliği,low
BiLira,Sign in with Apple,Platform,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Sign in with Apple özelliği,low
BiLira,Sign in with Telegram,Authentication,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Sign in with Telegram özelliği,low
BiLira,Sign in with Wallet,Authentication,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Sign in with Wallet özelliği,low
BiLira,Login with QR,Authentication,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Login with QR özelliği,low
BiLira,Public API,Services,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Public API özelliği,high
BiLira,AI Sentimentals,Other,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,AI Sentimentals özelliği,low
BiLira,Copy Trading,Trading,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Copy Trading özelliği,medium
BiLira,Trade Bots for Users,Trading,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Trade Bots for Users özelliği,low
BiLira,Auto-Invest (DCA),Trading,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Auto-Invest (DCA) özelliği,low
BiLira,Convert,Trading,Yes,basic,basic,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Convert özelliği,high
BiLira,Convert Small Assets,Trading,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Convert Small Assets özelliği,low
BiLira,Price Alarm,Other,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Price Alarm özelliği,low
BiLira,Locked Staking,Earn,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Locked Staking özelliği,low
BiLira,Flexible Staking,Earn,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Flexible Staking özelliği,low
BiLira,Loan Borrowing,Earn,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Loan Borrowing özelliği,low
BiLira,Referral,Social,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Referral özelliği,low
BiLira,Affiliate (KOL Program),Social,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Affiliate (KOL Program) özelliği,low
BiLira,Bug Bounty,Other,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Bug Bounty özelliği,low
BiLira,On-Ramp / Off-Ramp (3rd Party),Other,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,On-Ramp / Off-Ramp (3rd Party) özelliği,low
BiLira,Academy for Logged-in User,Services,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Academy for Logged-in User özelliği,low
BiLira,NFT / Marketplace,Services,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,NFT / Marketplace özelliği,medium
BiLira,Fan Token,Other,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Fan Token özelliği,low
BiLira,Gamification,Social,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Gamification özelliği,low
BiLira,Launchpool / Launchpad,Advanced,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Launchpool / Launchpad özelliği,low
BiLira,Social Feed (Square),Social,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Social Feed (Square) özelliği,low
BiLira,Pay (Payments),Services,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Pay (Payments) özelliği,medium
BiLira,API Management,Services,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,API Management özelliği,low
BiLira,Dual Investment,Trading,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,Dual Investment özelliği,low
BiLira,On-chain Earn,Earn,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,On-chain Earn özelliği,low
BiLira,VIP Loan,Earn,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,VIP Loan özelliği,low
BiLira,TRY Nemalandırma,Other,No,none,none,Coverage Score: 9.3% - TR platform,https://bilira.com,BiLira - TR kripto platformu,Cryptocurrency Exchange,TRY Nemalandırma özelliği,low
Ortak App,Web App,Platform,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Web App özelliği,high
Ortak App,Mobile App,Platform,Yes,basic,basic,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Mobile App özelliği,high
Ortak App,Desktop App,Platform,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Desktop App özelliği,low
Ortak App,Corporate Registration,Other,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Corporate Registration özelliği,low
Ortak App,Stocks & Commodity and Forex Trading,Trading,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Stocks & Commodity and Forex Trading özelliği,low
Ortak App,Tokenized Stocks,Other,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Tokenized Stocks özelliği,low
Ortak App,Global Customers,Other,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Global Customers özelliği,low
Ortak App,Crypto as a Services,Other,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Crypto as a Services özelliği,low
Ortak App,Own Stablecoin,Advanced,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Own Stablecoin özelliği,low
Ortak App,Own Chain,Advanced,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Own Chain özelliği,low
Ortak App,Own Card,Advanced,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Own Card özelliği,low
Ortak App,Sign up with Bank,Authentication,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Sign up with Bank özelliği,low
Ortak App,Sign in with Bank,Authentication,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Sign in with Bank özelliği,low
Ortak App,Sign in with Passkey,Authentication,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Sign in with Passkey özelliği,low
Ortak App,Sign in with Gmail,Authentication,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Sign in with Gmail özelliği,low
Ortak App,Sign in with Apple,Platform,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Sign in with Apple özelliği,low
Ortak App,Sign in with Telegram,Authentication,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Sign in with Telegram özelliği,low
Ortak App,Sign in with Wallet,Authentication,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Sign in with Wallet özelliği,low
Ortak App,Login with QR,Authentication,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Login with QR özelliği,low
Ortak App,Public API,Services,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Public API özelliği,high
Ortak App,AI Sentimentals,Other,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,AI Sentimentals özelliği,low
Ortak App,Copy Trading,Trading,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Copy Trading özelliği,medium
Ortak App,Trade Bots for Users,Trading,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Trade Bots for Users özelliği,low
Ortak App,Auto-Invest (DCA),Trading,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Auto-Invest (DCA) özelliği,low
Ortak App,Convert,Trading,Yes,basic,basic,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Convert özelliği,high
Ortak App,Convert Small Assets,Trading,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Convert Small Assets özelliği,low
Ortak App,Price Alarm,Other,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Price Alarm özelliği,low
Ortak App,Locked Staking,Earn,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Locked Staking özelliği,low
Ortak App,Flexible Staking,Earn,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Flexible Staking özelliği,low
Ortak App,Loan Borrowing,Earn,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Loan Borrowing özelliği,low
Ortak App,Referral,Social,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Referral özelliği,low
Ortak App,Affiliate (KOL Program),Social,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Affiliate (KOL Program) özelliği,low
Ortak App,Bug Bounty,Other,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Bug Bounty özelliği,low
Ortak App,On-Ramp / Off-Ramp (3rd Party),Other,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,On-Ramp / Off-Ramp (3rd Party) özelliği,low
Ortak App,Academy for Logged-in User,Services,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Academy for Logged-in User özelliği,low
Ortak App,NFT / Marketplace,Services,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,NFT / Marketplace özelliği,medium
Ortak App,Fan Token,Other,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Fan Token özelliği,low
Ortak App,Gamification,Social,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Gamification özelliği,low
Ortak App,Launchpool / Launchpad,Advanced,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Launchpool / Launchpad özelliği,low
Ortak App,Social Feed (Square),Social,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Social Feed (Square) özelliği,low
Ortak App,Pay (Payments),Services,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Pay (Payments) özelliği,medium
Ortak App,API Management,Services,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,API Management özelliği,low
Ortak App,Dual Investment,Trading,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,Dual Investment özelliği,low
Ortak App,On-chain Earn,Earn,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,On-chain Earn özelliği,low
Ortak App,VIP Loan,Earn,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,VIP Loan özelliği,low
Ortak App,TRY Nemalandırma,Other,No,none,none,Coverage Score: 4.7% - TR platform,https://ortakapp.com,Ortak App - TR kripto platformu,Cryptocurrency Exchange,TRY Nemalandırma özelliği,low
Garanti Kripto,Web App,Platform,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Web App özelliği,high
Garanti Kripto,Mobile App,Platform,Yes,basic,basic,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Mobile App özelliği,high
Garanti Kripto,Desktop App,Platform,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Desktop App özelliği,low
Garanti Kripto,Corporate Registration,Other,Yes,basic,basic,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Corporate Registration özelliği,low
Garanti Kripto,Stocks & Commodity and Forex Trading,Trading,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Stocks & Commodity and Forex Trading özelliği,low
Garanti Kripto,Tokenized Stocks,Other,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Tokenized Stocks özelliği,low
Garanti Kripto,Global Customers,Other,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Global Customers özelliği,low
Garanti Kripto,Crypto as a Services,Other,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Crypto as a Services özelliği,low
Garanti Kripto,Own Stablecoin,Advanced,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Own Stablecoin özelliği,low
Garanti Kripto,Own Chain,Advanced,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Own Chain özelliği,low
Garanti Kripto,Own Card,Advanced,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Own Card özelliği,low
Garanti Kripto,Sign up with Bank,Authentication,Yes,basic,basic,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Sign up with Bank özelliği,low
Garanti Kripto,Sign in with Bank,Authentication,Yes,basic,basic,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Sign in with Bank özelliği,low
Garanti Kripto,Sign in with Passkey,Authentication,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Sign in with Passkey özelliği,low
Garanti Kripto,Sign in with Gmail,Authentication,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Sign in with Gmail özelliği,low
Garanti Kripto,Sign in with Apple,Platform,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Sign in with Apple özelliği,low
Garanti Kripto,Sign in with Telegram,Authentication,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Sign in with Telegram özelliği,low
Garanti Kripto,Sign in with Wallet,Authentication,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Sign in with Wallet özelliği,low
Garanti Kripto,Login with QR,Authentication,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Login with QR özelliği,low
Garanti Kripto,Public API,Services,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Public API özelliği,high
Garanti Kripto,AI Sentimentals,Other,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,AI Sentimentals özelliği,low
Garanti Kripto,Copy Trading,Trading,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Copy Trading özelliği,medium
Garanti Kripto,Trade Bots for Users,Trading,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Trade Bots for Users özelliği,low
Garanti Kripto,Auto-Invest (DCA),Trading,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Auto-Invest (DCA) özelliği,low
Garanti Kripto,Convert,Trading,Yes,basic,basic,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Convert özelliği,high
Garanti Kripto,Convert Small Assets,Trading,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Convert Small Assets özelliği,low
Garanti Kripto,Price Alarm,Other,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Price Alarm özelliği,low
Garanti Kripto,Locked Staking,Earn,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Locked Staking özelliği,low
Garanti Kripto,Flexible Staking,Earn,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Flexible Staking özelliği,low
Garanti Kripto,Loan Borrowing,Earn,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Loan Borrowing özelliği,low
Garanti Kripto,Referral,Social,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Referral özelliği,low
Garanti Kripto,Affiliate (KOL Program),Social,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Affiliate (KOL Program) özelliği,low
Garanti Kripto,Bug Bounty,Other,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Bug Bounty özelliği,low
Garanti Kripto,On-Ramp / Off-Ramp (3rd Party),Other,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,On-Ramp / Off-Ramp (3rd Party) özelliği,low
Garanti Kripto,Academy for Logged-in User,Services,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Academy for Logged-in User özelliği,low
Garanti Kripto,NFT / Marketplace,Services,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,NFT / Marketplace özelliği,medium
Garanti Kripto,Fan Token,Other,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Fan Token özelliği,low
Garanti Kripto,Gamification,Social,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Gamification özelliği,low
Garanti Kripto,Launchpool / Launchpad,Advanced,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Launchpool / Launchpad özelliği,low
Garanti Kripto,Social Feed (Square),Social,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Social Feed (Square) özelliği,low
Garanti Kripto,Pay (Payments),Services,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Pay (Payments) özelliği,medium
Garanti Kripto,API Management,Services,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,API Management özelliği,low
Garanti Kripto,Dual Investment,Trading,No,none,none,Coverage Score: 7.0% - TR platform,https://garantikripto.com,Garanti Kripto - TR kripto platformu,Cryptocurrency Exchange,Dual Investment özelliği,low
